,median_rates,mean_rates,product_index,product_type,product_brand,product_name,product_price,average_rate,no_of_rates,seller,website,brand_to_num
289,0.0,0.0,H5866001_S_MR9R2ZP,laptop,APPLE,"2018 MacBook Pro 13"" 觸控欄 512GB 太空灰",14188.0,0.0,0.0,In-Smart-Digital,https://www.hktvmall.com/hktv/zh/main/In-Smart-Digital/s/H5866001/電子電器/電子電器/電腦及週邊設備/手提電腦/2018-MacBook-Pro-13-觸控欄-512GB-太空灰/p/H5866001_S_MR9R2ZP,3251
290,0.0,0.0,H5866001_S_MR9U2ZPAC,laptop,APPLE,"2018 MacBook Pro 13"" 觸控欄 256GB 銀色 AppleCare+ 3年保養",14588.0,0.0,0.0,In-Smart-Digital,https://www.hktvmall.com/hktv/zh/main/In-Smart-Digital/s/H5866001/電子電器/電子電器/電腦及週邊設備/手提電腦/2018-MacBook-Pro-13-觸控欄-256GB-銀色-AppleCare-3年保養/p/H5866001_S_MR9U2ZPAC,3251
291,0.0,0.0,G5031001_S_MV962,laptop,APPLE,"13-inch MacBook Pro, 2.4GHz i5, 256GB (2019) - 太空灰 #HK行貨",14299.0,0.0,0.0,Metro-com,https://www.hktvmall.com/hktv/zh/main/Metro-com/s/G5031001/電子電器/電子電器/電腦及週邊設備/手提電腦/13inch-MacBook-Pro-24GHz-i5-256GB-2019-太空灰-HK行貨/p/G5031001_S_MV962,3251
292,0.0,0.0,H6934001_S_ALWA51M-R1782H-B-W10,laptop,Dell,ALWA51M-R1782H-B-W10,32999.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/ALWA51MR1782HBW10/p/H6934001_S_ALWA51M-R1782H-B-W10,2951
293,0.0,0.0,H5189001_S_AERO15-YA,laptop,GIGABYTE,Gigabyte AERO 15 OLED-YA,34499.0,0.0,0.0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15-OLEDYA/p/H5189001_S_AERO15-YA,2701
294,0.0,0.0,H5189001_S_AERO15-XA-i7,laptop,GIGABYTE,Gigabyte AERO 15 OLED-XA i7,21999.0,0.0,0.0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15-OLEDXA-i7/p/H5189001_S_AERO15-XA-i7,2701
295,0.0,0.0,H5189001_S_AERO-17-WA,laptop,GIGABYTE,Gigabyte AERO 17 WA 144Hz,17999.0,0.0,0.0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-17-WA-144Hz/p/H5189001_S_AERO-17-WA,2701
296,0.0,0.0,H5189001_S_AERO-17-SA,laptop,GIGABYTE,Gigabyte AERO 17 SA 144Hz,15299.0,0.0,0.0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-17-SA-144Hz/p/H5189001_S_AERO-17-SA,2701
297,0.0,0.0,H6934001_S_Ins3480-R1300HD-B-W10,laptop,Dell,Inspiron 14 3480 銀色,3699.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Inspiron-14-3480-銀色/p/H6934001_S_Ins3480-R1300HD-B-W10,2951
298,0.0,0.0,H6629001_S_MS-NB-GS758SE-I7-16GS-206,laptop,MSI,"MSI GS75 Stealth 8SE (GeForce® RTX 2060 ,GDDR6 6GB) Gaming Notebook",19999.0,0.0,0.0,HKPlayer,https://www.hktvmall.com/hktv/zh/main/HKPlayer/s/H6629001/電子電器/電子電器/電腦及週邊設備/手提電腦/MSI-GS75-Stealth-8SE-GeForce-RTX-2060-GDDR6-6GB-Gaming-Notebook/p/H6629001_S_MS-NB-GS758SE-I7-16GS-206,2901
299,0.0,0.0,H0661010_S_ALW15M-R2980-R-W10,laptop,Alienware,"M15 (i9/32G/1T/RTX2080/15.6"")",34999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M15-i932G1TRTX2080156/p/H0661010_S_ALW15M-R2980-R-W10,2851
300,0.0,0.0,H5023002_S_20Q0S05D00,laptop,聯想,ThinkPad X390 13.3吋 8代i5 16G 極致靈巧商務手提電腦 (20Q0S05D00) - 全新機,12598.0,0.0,0.0,Protech-Computer,https://www.hktvmall.com/hktv/zh/main/Protech-Computer/s/H5023002/電子電器/電子電器/電腦及週邊設備/手提電腦/ThinkPad-X390-133吋-8代i5-16G-極致靈巧商務手提電腦-20Q0S05D00-全新機/p/H5023002_S_20Q0S05D00,3301
301,0.0,0.0,H5866001_S_MPXT2ZPAPPLECARE,laptop,APPLE,13 吋 MacBook Pro 2.3GHz 處理器 256GB 儲存空間 銀色 (選取除舊服務),13456.0,0.0,0.0,In-Smart-Digital,https://www.hktvmall.com/hktv/zh/main/In-Smart-Digital/s/H5866001/電子電器/電子電器/電腦及週邊設備/手提電腦/13-吋-MacBook-Pro-23GHz-處理器-256GB-儲存空間-太空灰/p/H5866001_S_MPXT2ZPAPPLECARE,3251
302,0.0,0.0,H5866001_S_MR932ZPAC,laptop,APPLE,"2018 MacBook Pro 15"" 觸控欄 256GB 太空灰 AppleCare+ 3年保養服務",18398.0,0.0,0.0,In-Smart-Digital,https://www.hktvmall.com/hktv/zh/main/In-Smart-Digital/s/H5866001/電子電器/電子電器/電腦及週邊設備/手提電腦/2018-MacBook-Pro-15-觸控欄-256GB-太空灰-AppleCare-3年保養服務/p/H5866001_S_MR932ZPAC,3251
303,0.0,0.0,H5866001_S_MR972ZP,laptop,APPLE,"2018 MacBook Pro 15"" 觸控欄 512GB 銀色",19788.0,0.0,0.0,In-Smart-Digital,https://www.hktvmall.com/hktv/zh/main/In-Smart-Digital/s/H5866001/電子電器/電子電器/電腦及週邊設備/手提電腦/2018-MacBook-Pro-15-觸控欄-512GB-銀色/p/H5866001_S_MR972ZP,3251
304,0.0,0.0,H5866001_S_MR9V2ZP,laptop,APPLE,"2018 MacBook Pro 13"" 觸控欄及 Touch ID 銀色",14188.0,0.0,0.0,In-Smart-Digital,https://www.hktvmall.com/hktv/zh/main/In-Smart-Digital/s/H5866001/電子電器/電子電器/電腦及週邊設備/手提電腦/2018-MacBook-Pro-13-觸控欄及-Touch-ID-銀色/p/H5866001_S_MR9V2ZP,3251
305,0.0,0.0,H6628001_S_GT75-9SF,laptop,MSI,GT75 Titan 9SF i7 電競筆電,26800.0,0.0,0.0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GT75-Titan-9SF-i7-電競筆電/p/H6628001_S_GT75-9SF,2901
306,0.0,0.0,H5023001_S_80Q10058HH,laptop,聯想,IdeaPad Y900-17ISK 4核心 Core i7 配GTX980M-8GB電競手提電腦(80Q10058HH) - 高質開盒產品,9999.0,0.0,0.0,OB-House,https://www.hktvmall.com/hktv/zh/main/OB-House/s/H5023001/電子電器/電子電器/電腦及週邊設備/電競產品/電競筆電/IdeaPad-Y90017ISK-4核心-Core-i7-配GTX980M8GB電競手提電腦80Q10058HH-高質開盒產品/p/H5023001_S_80Q10058HH,3301
307,0.0,0.0,H5023001_S_80Q10058HH,laptop,聯想,IdeaPad Y900-17ISK 4核心 Core i7 配GTX980M-8GB電競手提電腦(80Q10058HH) - 高質開盒產品,9999.0,0.0,0.0,OB-House,https://www.hktvmall.com/hktv/zh/main/OB-House/s/H5023001/電子電器/電子電器/電腦及週邊設備/電競產品/電競筆電/IdeaPad-Y90017ISK-4核心-Core-i7-配GTX980M8GB電競手提電腦80Q10058HH-高質開盒產品/p/H5023001_S_80Q10058HH,3301
308,0.0,0.0,H5866001_S_MR962ZP,laptop,APPLE,"2018 MacBook Pro 15"" 觸控欄 256GB 銀色",16188.0,0.0,0.0,In-Smart-Digital,https://www.hktvmall.com/hktv/zh/main/In-Smart-Digital/s/H5866001/電子電器/電子電器/電腦及週邊設備/手提電腦/2018-MacBook-Pro-15-觸控欄-256GB-銀色/p/H5866001_S_MR962ZP,3251
309,0.0,0.0,H6628001_S_P65-9SF-4K,laptop,MSI,P65-CREATOR-9SF-4K,21800.0,0.0,0.0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/P65CREATOR9SF4K/p/H6628001_S_P65-9SF-4K,2901
310,0.0,0.0,H6628001_S_GT75-9SG-i7,laptop,MSI,GT75 Titan 9SG - i7 電競筆電,32500.0,0.0,0.0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GT75-Titan-9SG-i7-電競筆電/p/H6628001_S_GT75-9SG-i7,2901
311,0.0,0.0,H0661010_S_ALWA51M-R1762-W-W10,laptop,Alienware,"Area-51m(i7/16G/1T+256G/RTX2060/17.3"")",25999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/Area51mi716G1T256GRTX2060173/p/H0661010_S_ALWA51M-R1762-W-W10,2851
312,0.0,0.0,H6628001_S_P75-9SF-4K-I9,laptop,MSI,P75-CREATOR 9SF-4K-I9,29800.0,0.0,0.0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/P75CREATOR-9SF4KI9/p/H6628001_S_P75-9SF-4K-I9,2901
313,0.0,0.0,H6628001_S_GT75-8SG-4K,laptop,MSI,GT75-TITAN-8SG-4K,35800.0,0.0,0.0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GT75TITAN8SG4K/p/H6628001_S_GT75-8SG-4K,2901
314,0.0,0.0,H5189001_S_AERO15-classic-SA,laptop,GIGABYTE,Gigabyte AERO 15 Classic-SA,13999.0,0.0,0.0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15-ClassicSA/p/H5189001_S_AERO15-classic-SA,2701
315,0.0,0.0,H5189001_S_AERO-17-XA,laptop,GIGABYTE,Gigabyte AERO 17 XA 144Hz,21999.0,0.0,0.0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-17-XA-144Hz/p/H5189001_S_AERO-17-XA,2701
316,0.0,0.0,H0661010_S_ALW15M-R2782-R-W10,laptop,Alienware,"M15 (i7/16G/1T+256G/RTX2070/15.6"")",21999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M15-i716G1T256GRTX2070156/p/H0661010_S_ALW15M-R2782-R-W10,2851
317,0.0,0.0,H0661010_S_ALWA51M-R1782-W-W10,laptop,Alienware,"Area-51m(i7/16G/1T+256G/RTX2070/17.3"")",27999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/Area51mi716G1T256GRTX2070173/p/H0661010_S_ALWA51M-R1782-W-W10,2851
318,0.0,0.0,H0661010_S_ALWM17-R1982-S-W10,laptop,Alienware,"M17 (i9/16G/1T+512G/RTX2080/17.3""UHD)",37999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M17-i916G1T512GRTX2080173UHD/p/H0661010_S_ALWM17-R1982-S-W10,2851
319,0.0,0.0,S1076001_S_90K800CEHH,laptop,聯想,LENOVO IDEACENTRE 510S-07ICB (90K800CEHH) 桌上型電腦       ,4700.0,0.0,0.0,Vertex-恆進,https://www.hktvmall.com/hktv/zh/main/Vertex-恆進/s/S1076001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-IDEACENTRE-510S07ICB-90K800CEHH-桌上型電腦-/p/S1076001_S_90K800CEHH,3301
320,0.0,0.0,S1076001_S_31P90K800CUHH,laptop,聯想,LENOVO IDEACENTRE 510S-07ICB (90K800CUHH)桌上型電腦       ,5263.0,0.0,0.0,Vertex-恆進,https://www.hktvmall.com/hktv/zh/main/Vertex-恆進/s/S1076001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-IDEACENTRE-510S07ICB-90K800CUHH桌上型電腦-/p/S1076001_S_31P90K800CUHH,3301
321,0.0,0.0,H6934001_S_ALWA51M-R1782-W-W10,laptop,Dell,ALWA51M-R1782-W-W10,25999.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/ALWA51MR1782WW10/p/H6934001_S_ALWA51M-R1782-W-W10,2951
322,0.0,0.0,H6934001_S_ALWA51M,laptop,Dell,ALWA51M-R1762-B-W10,21999.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/ALWA51MR1762BW10/p/H6934001_S_ALWA51M,2951
323,0.0,0.0,H6628001_S_GT75-8SG,laptop,MSI,GT75-8SG,32800.0,0.0,0.0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GT758SG/p/H6628001_S_GT75-8SG,2901
324,0.0,0.0,H6628001_S_GE63-8SG,laptop,MSI,GE63-RAIDER-RGB-8SG,24800.0,0.0,0.0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GE63RAIDERRGB8SG/p/H6628001_S_GE63-8SG,2901
325,0.0,0.0,H5189001_S_AERO15-XA-i9,laptop,GIGABYTE,Gigabyte AERO 15 OLED-XA i9,27599.0,0.0,0.0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15-OLEDXA-i9/p/H5189001_S_AERO15-XA-i9,2701
326,0.0,0.0,H5189001_S_AERO15-classic-XA-i7,laptop,GIGABYTE,Gigabyte AERO 15 Classic-XA i7,18499.0,0.0,0.0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15-ClassicXA-i7/p/H5189001_S_AERO15-classic-XA-i7,2701
327,0.0,0.0,H6934001_S_Ins7386-R1500T-S-W10,laptop,Dell,Inspiron 13 7000 2 合1 7386,7199.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Inspiron-13-7000-2-合1-7386/p/H6934001_S_Ins7386-R1500T-S-W10,2951
328,0.0,0.0,H6934001_S_Ins5482-R1520T-S-W10,laptop,Dell,Inspiron 14 5000 2 合 1 i5,6699.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Inspiron-14-5000-2-合-1-i5/p/H6934001_S_Ins5482-R1520T-S-W10,2951
329,0.0,0.0,H0661010_S_ALW15M-R2782H-R-W10,laptop,Alienware,"M15 (i7/16G/1T+512G/RTX2080/15.6"")",28999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M15-i716G1T512GRTX2080156/p/H0661010_S_ALW15M-R2782H-R-W10,2851
330,0.0,0.0,H0661010_S_ALWA51M-R1782-B-W10,laptop,Alienware,"Area-51m(i7/16G/1T+256G/RTX2070/17.3"")",27999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/Area51mi716G1T256GRTX2070173/p/H0661010_S_ALWA51M-R1782-B-W10,2851
331,0.0,0.0,H0661010_S_ALWM17-R1762-S-W10,laptop,Alienware,"M17 (i7/16G/1T+256G/RTX2060/17.3"")",19999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M17-i716G1T256GRTX2060173/p/H0661010_S_ALWM17-R1762-S-W10,2851
332,0.0,0.0,H0661010_S_ALWM17-R1982-R-W10,laptop,Alienware,"M17 (i9/16G/1T+512G/RTX2080/17.3""UHD)",37999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M17-i916G1T512GRTX2080173UHD/p/H0661010_S_ALWM17-R1982-R-W10,2851
333,0.0,0.0,S1076001_S_31PF0E9006LHH,laptop,聯想,LENOVO IDEACENTRE A340-22ICB (PF0E9006LHH) 桌面電腦,7954.0,0.0,0.0,Vertex-恆進,https://www.hktvmall.com/hktv/zh/main/Vertex-恆進/s/S1076001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-IDEACENTRE-A34022ICB-PF0E9006LHH-桌面電腦/p/S1076001_S_31PF0E9006LHH,3301
334,0.0,0.0,H0661001_S_NBOHPA-14-ck0147TU,laptop,HP,14-ck0147TU 7NU36PA#AB5- 暖金色,3788.0,0.0,0.0,Centralfield,https://www.hktvmall.com/hktv/zh/main/Centralfield/s/H0661001/電子電器/電子電器/電腦及週邊設備/手提電腦/14ck0147TU-7NU36PAAB5-暖金色/p/H0661001_S_NBOHPA-14-ck0147TU,2001
335,0.0,0.0,H0661010_S_ALW15M-R2762-R-W10,laptop,Alienware,"M15 (i7/16G/1T+256G/RTX2060/15.6"")",19999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M15-i716G1T256GRTX2060156/p/H0661010_S_ALW15M-R2762-R-W10,2851
336,0.0,0.0,H0661010_S_ALWA51M-R1782H-B-W10,laptop,Alienware,"Area-51m(i7/16G/1T_RAID/RTX2080/17.3"")",35999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/Area51mi716G1TRAIDRTX2080173/p/H0661010_S_ALWA51M-R1782H-B-W10,2851
337,0.0,0.0,H0661010_S_ALWA51M-R1782H-W-W10,laptop,Alienware,"Area-51m(i7/16G/RAID0@1T/RTX2080/17.3"")",35999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/Area51mi716GRAID01TRTX2080173/p/H0661010_S_ALWA51M-R1782H-W-W10,2851
338,0.0,0.0,H0661010_S_ALWM17-R1782H-S-W10,laptop,Alienware,"M17 (i7/16G/1T+512G/RTX2080/17.3"")",28999.0,0.0,0.0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M17-i716G1T512GRTX2080173/p/H0661010_S_ALWM17-R1782H-S-W10,2851
339,0.0,0.0,H0762001_S_NP850XBC-X01HK-800160319,laptop,三星,"Odyssey 2 筆記型電腦 (15.6"", 7-8750H, 16GB, 1TB HDD, 512GB SSD, RTX2060, Win10 Home) NP850XBC-X01HK",14998.0,0.0,0.0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/電腦及週邊設備/手提電腦/Odyssey-2-筆記型電腦-156-78750H-16GB-1TB-HDD-512GB-SSD-RTX2060-Win10-Home-NP850XBCX01HK/p/H0762001_S_NP850XBC-X01HK-800160319,3351
340,0.0,0.0,H0762001_S_NP930XBE-K01HK-800160308,laptop,三星,(13.3 i5 8GB 256GB NVMe SSD Win10) Notebook 9 Always (NP930XBE-K01HK) 筆記簿型電腦,10498.0,0.0,0.0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/電腦及週邊設備/手提電腦/133-i5-8GB-256GB-NVMe-SSD-Win10-Notebook-9-Always-NP930XBEK01HK-筆記簿型電腦/p/H0762001_S_NP930XBE-K01HK-800160308,3351
341,0.0,0.0,H6628001_S_GT75-9SF-i7-4K,laptop,MSI,GT75 Titan 9SF i7 4K 電競筆電,29300.0,0.0,0.0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GT75-Titan-9SF-i7-4K-電競筆電/p/H6628001_S_GT75-9SF-i7-4K,2901
342,0.0,0.0,H6628001_S_GT75-9SG-i7-4K,laptop,MSI,GT75 Titan 9SG  - i7 4K 電競筆電,37800.0,0.0,0.0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GT75-Titan-9SG-i7-4K-電競筆電/p/H6628001_S_GT75-9SG-i7-4K,2901
343,0.0,0.0,H6628001_S_GE75-9SG,laptop,MSI,GE75-Raider-9SG,25800.0,0.0,0.0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GE75Raider9SG/p/H6628001_S_GE75-9SG,2901
344,0.0,0.0,H5189001_S_AERO15-SA,laptop,GIGABYTE,Gigabyte AERO 15 OLED-SA,14999.0,0.0,0.0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15-OLEDSA/p/H5189001_S_AERO15-SA,2701
345,0.0,0.0,H5189001_S_AORUS15-X9-i7,laptop,GIGABYTE,Gigabyte AERO 15-X9 i7,16999.0,0.0,0.0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15X9-i7/p/H5189001_S_AORUS15-X9-i7,2701
346,0.0,0.0,H5189001_S_AERO15-classic-WA,laptop,GIGABYTE,Gigabyte AERO 15 Classic-WA,15499.0,0.0,0.0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15-ClassicWA/p/H5189001_S_AERO15-classic-WA,2701
347,0.0,0.0,H6934001_S_Ins5488-R1500-S,laptop,Dell,Ins5488-R1500-S-W10,5899.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Ins5488R1500SW10/p/H6934001_S_Ins5488-R1500-S,2951
348,0.0,0.0,H0661001_S_NBOHPA-15-cs1074TX,laptop,HP,HP Pavilion 15-cs1074TX 5MX24PA#AB5 寶石藍色,5599.0,0.0,0.0,Centralfield,https://www.hktvmall.com/hktv/zh/main/Centralfield/s/H0661001/電子電器/電子電器/電腦及週邊設備/手提電腦/HP-Pavilion-15cs1074TX-5MX24PAAB5-寶石藍色/p/H0661001_S_NBOHPA-15-cs1074TX,2001
349,0.0,0.0,H0661001_S_NBOHPA-15-cs1074TX,laptop,HP,HP Pavilion 15-cs1074TX 5MX24PA#AB5 寶石藍色,5599.0,0.0,0.0,Centralfield,https://www.hktvmall.com/hktv/zh/main/Centralfield/s/H0661001/電子電器/電子電器/電腦及週邊設備/手提電腦/HP-Pavilion-15cs1074TX-5MX24PAAB5-寶石藍色/p/H0661001_S_NBOHPA-15-cs1074TX,2001
350,0.0,0.0,H6934001_S_XPS13-9380-R1700W-3Y,laptop,Dell,XPS13-9380-R1700W-3Y,10999.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/XPS139380R1700W3Y/p/H6934001_S_XPS13-9380-R1700W-3Y,2951
351,0.0,0.0,H6934001_S_Ins5580-R2520-S,laptop,Dell,Ins5580-R2520-S,6299.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Ins5580R2520S/p/H6934001_S_Ins5580-R2520-S,2951
352,0.0,0.0,H6934001_S_G3590-R1740GB,laptop,Dell,G3590-R1740GB,9499.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/G3590R1740GB/p/H6934001_S_G3590-R1740GB,2951
353,0.0,0.0,H6934001_S_G3590-R1540GB,laptop,Dell,Dell G3 15 遊戲專用筆記型電腦 G3590-R1540GB,8499.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Dell-G3-15-遊戲專用筆記型電腦-G3590R1540GB/p/H6934001_S_G3590-R1540GB,2951
354,0.0,0.0,H6934001_S_XPS13-7390-R1700L-W,laptop,Dell,XPS13-7390-R1700L-W,14999.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/XPS137390R1700LW/p/H6934001_S_XPS13-7390-R1700L-W,2951
355,0.0,0.0,H6934001_S_G5590-R1762C,laptop,Dell,Dell G5 15 遊戲專用筆記型電腦 G5-R1762C,14499.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Dell-G5-15-遊戲專用筆記型電腦-G5R1762C/p/H6934001_S_G5590-R1762C,2951
356,0.0,0.0,H6934001_S_ins7591-R1540,laptop,Dell,ins7591-R1540,7999.0,0.0,0.0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/ins7591R1540/p/H6934001_S_ins7591-R1540,2951
357,0.0,0.0,H0800001_S_E559K501,laptop,Fujitsu,"E559K501 日本制造15.6""全高清 手提電腦 i5-8265U 8GB 512GB SSD Win10 Home",6998.0,0.0,0.0,Mobile-Computer-Land-Limited,https://www.hktvmall.com/hktv/zh/main/Mobile-Computer-Land-Limited/s/H0800001/電子電器/電子電器/電腦及週邊設備/手提電腦/E559K501-日本制造156全高清-手提電腦-i58265U-8GB-512GB-SSD-Win10-Home/p/H0800001_S_E559K501,2551
