,Unnamed: 0,product_index,product_type,product_brand,product_name,product_price,average_rate,no_of_rates,seller,website
26,26,H6603001_S_SF314_56_52YM_NXH4CCF001,laptop,ACER,"SF314 14"" IPS FHD i5-8265u 8G 128G+1TB SHARE Win10 Home 銀色",4799.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF314-14-IPS-FHD-i58265u-8G-128G1TB-SHARE-Win10-Home-銀色/p/H6603001_S_SF314_56_52YM_NXH4CCF001
27,27,H6603001_S_SF314_56G_51AX_NXH4LCF001,laptop,ACER,"SF314 14"" IPS FHD i5-8265u 8G 128G+1TB MX150-2G Win10 Home (銀色)",5299.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF314-14-IPS-FHD-i58265u-8G-128G1TB-MX1502G-Win10-Home-銀色/p/H6603001_S_SF314_56G_51AX_NXH4LCF001
28,28,H6603001_S_SF314_56G_58Z3_NXHBCCF001,laptop,ACER,"SF314 14"" IPS FHD i5-8265u 8G 256G+1TB MX250-2G Win10 Home (玫瑰金)",6099.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF314-14-IPS-FHD-i58265u-8G-256G1TB-MX2502G-Win10-Home-玫瑰金/p/H6603001_S_SF314_56G_58Z3_NXHBCCF001
29,29,H6603001_S_SF514_53T_54BM_NXH7HCF001,laptop,ACER,"SF514 14"" IPS FHD TOUCH i5-8265u 8G 256G SHARE Win10 Home (藍色)",6599.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF514-14-IPS-FHD-TOUCH-i58265u-8G-256G-SHARE-Win10-Home-藍色/p/H6603001_S_SF514_53T_54BM_NXH7HCF001
30,30,H6603001_S_SF514_53T_505N_NXH7KCF001,laptop,ACER,"SF514 14"" IPS FHD TOUCH i5-8265u 8G 256G SHARE Win10 Home (灰色)",6599.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF514-14-IPS-FHD-TOUCH-i58265u-8G-256G-SHARE-Win10-Home-灰色/p/H6603001_S_SF514_53T_505N_NXH7KCF001
31,31,H6603001_S_SF514_53T_758K_NXH7HCF002,laptop,ACER,"SF514 14"" IPS FHD TOUCH i7-8565u 16G 512G SHARE Win10 Home (藍色)",7899.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF514-14-IPS-FHD-TOUCH-i78565u-16G-512G-SHARE-Win10-Home-藍色/p/H6603001_S_SF514_53T_758K_NXH7HCF002
32,32,H6603001_S_SF514_53T_72A4_NXH7KCF003,laptop,ACER,"SF514 14"" IPS FHD TOUCH i7-8565u 16G 512G SHARE Win10 Home (灰色)",7899.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF514-14-IPS-FHD-TOUCH-i78565u-16G-512G-SHARE-Win10-Home-灰色/p/H6603001_S_SF514_53T_72A4_NXH7KCF003
33,33,H6603001_S_NP350XBE_X01HK,laptop,三星,"NP350XBE-X01HK 15"" FHD i5-8265u 16G 256G+1TB MX250-2G Win10 Home",6599.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP350XBEX01HK-15-FHD-i58265u-16G-256G1TB-MX2502G-Win10-Home/p/H6603001_S_NP350XBE_X01HK
34,34,H6603001_S_NP350XBE_X03HK,laptop,三星,"NP350XBE-X03HK 15"" FHD i5-8265u 16G 256G+1TB MX250 Win10 Home",6599.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP350XBEX03HK-15-FHD-i58265u-16G-256G1TB-MX250-Win10-Home/p/H6603001_S_NP350XBE_X03HK
35,35,H6603001_S_NP930SBE_K01HK,laptop,三星,"NP930SBE-K01HK 13.3"" FHD TOUCH i5-8265u 8G 256G SHARE Win10 Home",10299.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP930SBEK01HK-133-FHD-TOUCH-i58265u-8G-256G-SHARE-Win10-Home/p/H6603001_S_NP930SBE_K01HK
36,36,H6603001_S_A715_74G_58F5_NHQ56CF008,laptop,ACER,"A715 15.6"" IPS FHD i5-9300H 8G 128G+1TB GTX1650-4G Win10 Home",6999.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/A715-156-IPS-FHD-i59300H-8G-128G1TB-GTX16504G-Win10-Home/p/H6603001_S_A715_74G_58F5_NHQ56CF008
37,37,H6603001_S_A715_74G_785A_NHQ56CF001,laptop,ACER,"A715 15.6"" IPS FHD i7-9750H 16G 256G+2TB GTX1650-4G Win10 Home",8099.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/A715-156-IPS-FHD-i79750H-16G-256G2TB-GTX16504G-Win10-Home/p/H6603001_S_A715_74G_785A_NHQ56CF001
38,38,H6603001_S_SF314_56G_NXH4ZCF001,laptop,ACER,"SF314 14"" IPS FHD i5-8265u 8G 128G+1TB MX150-2G Win10 Home",5299.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF314-14-IPS-FHD-i58265u-8G-128G1TB-MX1502G-Win10-Home/p/H6603001_S_SF314_56G_NXH4ZCF001
39,39,H6603001_S_Legion_Y7000_81NS000WHH,laptop,聯想,"Legion Y7000 15.6"" 144Hz IPS FHD i7-9750H 16G 512GB-SSD + 1TB-HDD GTX1660Ti-4G Win10 Home",12199.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/Legion-Y7000-156-144Hz-IPS-FHD-i79750H-16G-512GBSSD-1TBHDD-GTX1660Ti4G-Win10-Home/p/H6603001_S_Legion_Y7000_81NS000WHH
40,40,H6603001_S_Legion_Y7000_81NS000VHH,laptop,聯想,"Legion Y7000 15.6"" 144Hz IPS FHD i7-9750H 32G 1TB-SSD + 2TB-HDD RTX2060-6G Win10 Home",14699.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/Legion-Y7000-156-144Hz-IPS-FHD-i79750H-32G-1TBSSD-2TBHDD-RTX20606G-Win10-Home/p/H6603001_S_Legion_Y7000_81NS000VHH
41,41,H6603001_S_Macbook_12_512GB,laptop,APPLE,"Macbook 12"" i5 1.3~3.2Ghz 8GB 512GB (GOLD)",8999.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/Macbook-12-i5-1332Ghz-8GB-512GB-GOLD/p/H6603001_S_Macbook_12_512GB
42,42,H6603001_S_Macbook_Pro_13_128GB,laptop,APPLE,"Macbook 13"" i5 2.3~3.6Ghz 8GB 128GB (SILVER)",7399.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/Macbook-13-i5-2336Ghz-8GB-128GB-SILVER/p/H6603001_S_Macbook_Pro_13_128GB
43,43,H6603001_S_Macbook_Pro_13_TP_i5_256GB,laptop,APPLE,"Macbook Pro 13"" Touchbar i5 2.3~3.8Ghz 8GB 256GB (SILVER)",11299.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/Macbook-Pro-13-Touchbar-i5-2338Ghz-8GB-256GB-SILVER/p/H6603001_S_Macbook_Pro_13_TP_i5_256GB
44,44,H6603001_S_Macbook_Pro_13_TB_i5_512GB,laptop,APPLE,"Macbook Pro 13"" Touchbar i5 2.3~3.8Ghz 8GB 512GB (SILVER)",12698.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/Macbook-Pro-13-Touchbar-i5-2338Ghz-8GB-512GB-SILVER/p/H6603001_S_Macbook_Pro_13_TB_i5_512GB
45,45,H0661001_S_NBOHPA-15-cs1074TX,laptop,HP,HP Pavilion 15-cs1074TX 5MX24PA#AB5 寶石藍色,5599.0,0.0,0,Centralfield,https://www.hktvmall.com/hktv/zh/main/Centralfield/s/H0661001/電子電器/電子電器/電腦及週邊設備/手提電腦/HP-Pavilion-15cs1074TX-5MX24PAAB5-寶石藍色/p/H0661001_S_NBOHPA-15-cs1074TX
46,46,H0661001_S_NBOHPA-15-cs1075TX,laptop,HP,HP Pavilion 15-cs1075TX 5MX34PA#AB5  陶瓷白+淺金色,5599.0,0.0,0,Centralfield,https://www.hktvmall.com/hktv/zh/main/Centralfield/s/H0661001/電子電器/電子電器/電腦及週邊設備/手提電腦/HP-Pavilion-15cs1075TX-5MX34PAAB5-陶瓷白淺金色/p/H0661001_S_NBOHPA-15-cs1075TX
47,47,H5023001_S_80QQ0014HH,laptop,聯想,IdeaPad 100-15IBD Core i3 入門手提電腦 (80QQ0014HH) - 高質陳列品,2599.0,4.3,3,OB-House,https://www.hktvmall.com/hktv/zh/main/OB-House/s/H5023001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-10015IBD-Core-i3-入門手提電腦-80QQ0014HH-高質陳列品/p/H5023001_S_80QQ0014HH
48,48,H0800001_S_S937K501B,laptop,Fujitsu,"LIFEBOOK S937K501 黑色 日本制造手提電腦 13.3"" FHD i5 8GB 256GB WIN10 Pro 1.19Kg",7998.0,0.0,0,Mobile-Computer-Land-Limited,https://www.hktvmall.com/hktv/zh/main/Mobile-Computer-Land-Limited/s/H0800001/電子電器/電子電器/電腦及週邊設備/手提電腦/LIFEBOOK-S937K501-黑色-日本制造手提電腦-133-FHD-i5-8GB-256GB-WIN10-Pro-119Kg/p/H0800001_S_S937K501B
49,49,H6603001_S_ASUS_S510UN_GO8211T,laptop,Asus,"ASUS S510UN 15.6"" FHD i5-8250u 8G 1TB + 16G Optane MX150-2G WIN10 Home (金色)",6499.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/ASUS-S510UN-156-FHD-i58250u-8G-1TB-16G-Optane-MX1502G-WIN10-Home-金色/p/H6603001_S_ASUS_S510UN_GO8211T
50,50,S1076001_S_193386930044,laptop,聯想,LENOVO L340-15IWL (81LG00GTHH) 手提電腦,6600.0,0.0,0,Vertex-恆進,https://www.hktvmall.com/hktv/zh/main/Vertex-恆進/s/S1076001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-L34015IWL-81LG00GTHH-手提電腦/p/S1076001_S_193386930044
51,51,S1076001_S_193386457879,laptop,聯想,LENOVO S340-15IWL (81N80089HH) 手提電腦,6480.0,0.0,0,Vertex-恆進,https://www.hktvmall.com/hktv/zh/main/Vertex-恆進/s/S1076001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-S34015IWL-81N80089HH-手提電腦/p/S1076001_S_193386457879
52,52,H6603001_S_ASUS_X507UA_AS7002T,laptop,Asus,"ASUS X507UA 15.6"" FHD i3-7020u 4G 256G WIN10 Home (灰色)",4299.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/ASUS-X507UA-156-FHD-i37020u-4G-256G-WIN10-Home-灰色/p/H6603001_S_ASUS_X507UA_AS7002T
53,53,H5023001_S_80QL008RHH_M7,laptop,聯想,Miix 700 12吋 2合1平板電腦配備 2K FHD+ IPS 觸屏及240G SSD閃存 (80QL008RHH_M7) - 高質陳列品,4999.0,0.0,0,OB-House,https://www.hktvmall.com/hktv/zh/main/OB-House/s/H5023001/電子電器/電子電器/電腦及週邊設備/手提電腦/Miix-700-12吋-2合1平板電腦配備-2K-FHD-IPS-觸屏及240G-SSD閃存-80QL008RHHM7-高質陳列品/p/H5023001_S_80QL008RHH_M7
54,54,S1076001_S_193386457664,laptop,聯想,C340-14IWL (81N4005FHH) 筆記型電腦,8580.0,0.0,0,Vertex-恆進,https://www.hktvmall.com/hktv/zh/main/Vertex-恆進/s/S1076001/電子電器/電子電器/電腦及週邊設備/手提電腦/C34014IWL-81N4005FHH-筆記型電腦/p/S1076001_S_193386457664
55,55,H6603001_S_IdeaPad_330S_14IKB_81F4018KHH,laptop,聯想,"IdeaPad 330S-14IKB 14"" i5-8250u 8G 512G R535-2G WIN10 HOME",6899.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-330S14IKB-14-i58250u-8G-512G-R5352G-WIN10-HOME/p/H6603001_S_IdeaPad_330S_14IKB_81F4018KHH
56,56,H0762001_S_NP930SBE-K01HK-800160304,laptop,三星,(13.3 i5 8GB 256GB NVMe SSD Win10) Notebook 9 Pen (NP930SBE-K01HK) 筆記簿型電腦,11898.0,0.0,0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/電腦及週邊設備/手提電腦/133-i5-8GB-256GB-NVMe-SSD-Win10-Notebook-9-Pen-NP930SBEK01HK-筆記簿型電腦/p/H0762001_S_NP930SBE-K01HK-800160304
57,57,H6713001_S_4897066078199-black,laptop,Xpower,UB-90HB 萬用 Laptop AC 充電轉插,277.0,0.0,0,DayDay-Cart,https://www.hktvmall.com/hktv/zh/main/DayDay-Cart/s/H6713001/電子電器/電子電器/電腦及週邊設備/電腦組件/電源/UB90HB-萬用-Laptop-AC-充電轉插/p/H6713001_S_4897066078199-black
58,58,S6036001_S_ACE_SF314-55G59BG_SLV,laptop,ACER,"Swift 3 筆記型電腦 (14"", i5-8650U, 8GB RAM, 51GB SSD, Win 10) SF314-55G59BG 銀色 - 香港行貨",5949.0,0.0,0,EU-Gadget,https://www.hktvmall.com/hktv/zh/main/EU-Gadget/s/S6036001/電子電器/電子電器/電腦及週邊設備/手提電腦/Swift-3-筆記型電腦-14-i58650U-8GB-RAM-51GB-SSD-Win-10-SF31455G59BG-銀色-香港行貨/p/S6036001_S_ACE_SF314-55G59BG_SLV
59,59,H6603001_S_Acer_SF515_51T_74PG_NX_H69CF_002,laptop,ACER,"SF515 15.6"" IPS FHD i7-8565u 16G 512G SHARE Win10 Home (藍色)",8499.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF515-156-IPS-FHD-i78565u-16G-512G-SHARE-Win10-Home-藍色/p/H6603001_S_Acer_SF515_51T_74PG_NX_H69CF_002
0,0,H6603001_S_IdeaPad_330_15IKB_81DE009DHH,laptop,聯想,"LENOVO Ideapad 330 15.6"" FHD i7-8550u 8G 128G+1TB R530-2G WIN10 Home (灰色)",6899.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Ideapad-330-156-FHD-i78550u-8G-128G1TB-R5302G-WIN10-Home-灰色/p/H6603001_S_IdeaPad_330_15IKB_81DE009DHH
1,1,S1076001_S_4897038340262,laptop,Silvertec,筆記電腦 防盜鋼纜鎖-BLACK,98.0,0.0,0,Vertex-恆進,https://www.hktvmall.com/hktv/zh/main/Vertex-恆進/s/S1076001/電子電器/電子電器/電腦及週邊設備/手提電腦/筆記電腦-防盜鋼纜鎖BLACK/p/S1076001_S_4897038340262
2,2,H6603001_S_IdeaPad_330S_14IKB_81F4018LHH,laptop,聯想,"IdeaPad 330S-14IKB 14"" i7-8550u 8G 512G R535-2G WIN10 HOME",7399.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-330S14IKB-14-i78550u-8G-512G-R5352G-WIN10-HOME/p/H6603001_S_IdeaPad_330S_14IKB_81F4018LHH
3,3,H6603001_S_IdeaPad_330S_14IKB_81F4018JHH,laptop,聯想,"IdeaPad 330S-14IKB 14"" i5-8250u 8G 512G SHARE WIN10 HOME",6499.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-330S14IKB-14-i58250u-8G-512G-SHARE-WIN10-HOME/p/H6603001_S_IdeaPad_330S_14IKB_81F4018JHH
4,4,H6603001_S_SF313_51_52CA_NXH3ZCF002,laptop,ACER,"SF313 13.3"" FHD i5-8250 8G 512G SHARE Win10 Home",5399.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF313-133-FHD-i58250-8G-512G-SHARE-Win10-Home/p/H6603001_S_SF313_51_52CA_NXH3ZCF002
5,5,H6603001_S_IdeaPad_330_17IKB_81DM005PHH,laptop,聯想,"LENOVO Ideapad 330 17.3"" FHD i7-8550u 8G 256G+1TB MX150-2G WIN10 Home (銀)",7699.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Ideapad-330-173-FHD-i78550u-8G-256G1TB-MX1502G-WIN10-Home-銀/p/H6603001_S_IdeaPad_330_17IKB_81DM005PHH
6,6,H6603001_S_IdeaPad_330_17IKB_81DM005NHH,laptop,聯想,"IdeaPad 330-17IKB 17.3"" FHD i5-8250u 8G 128G+1TB MX150-2G Win10 Home",6699.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-33017IKB-173-FHD-i58250u-8G-128G1TB-MX1502G-Win10-Home/p/H6603001_S_IdeaPad_330_17IKB_81DM005NHH
7,7,H5023001_S_20EVA01LHH,laptop,聯想,THINKPAD EDGE E560 15吋 Core i3 商務筆記本電腦 (20EVA01LHH) - 高質陳列品,3299.0,0.0,0,OB-House,https://www.hktvmall.com/hktv/zh/main/OB-House/s/H5023001/電子電器/電子電器/電腦及週邊設備/手提電腦/THINKPAD-EDGE-E560-15吋-Core-i3-商務筆記本電腦-20EVA01LHH-高質陳列品/p/H5023001_S_20EVA01LHH
8,8,H6781001_S_WL-UHP3405M,laptop,WavLink,Thunderbolt 3 USB-C 7合1 擴充器 (Macbook Pro專用) 4K HDMI / 讀咭器 / USB-C + USB3.0 接口【香港行貨】,299.0,0.0,0,HK-GadGet-Mall,https://www.hktvmall.com/hktv/zh/main/HK-GadGet-Mall/s/H6781001/電子電器/電子電器/電腦及週邊設備/手提電腦/Thunderbolt-3-USBC-7合1-擴充器-Macbook-Pro專用-4K-HDMI-讀咭器-USBC-USB30-接口香港行貨/p/H6781001_S_WL-UHP3405M
9,9,H6603001_S_IdeaPad_330_15IKB_81DE0099HH,laptop,聯想,"LENOVO Ideapad 330 15.6"" FHD i3-8130u 4G 1TB WIN10 Home (黑)",4099.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Ideapad-330-156-FHD-i38130u-4G-1TB-WIN10-Home-黑/p/H6603001_S_IdeaPad_330_15IKB_81DE0099HH
10,10,S1076001_S_193386458159,laptop,聯想,LENOVO S340-15IWL (81N8008BHH)手提電腦,7364.0,0.0,0,Vertex-恆進,https://www.hktvmall.com/hktv/zh/main/Vertex-恆進/s/S1076001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-S34015IWL-81N8008BHH手提電腦/p/S1076001_S_193386458159
11,11,H6603001_S_IdeaPad_S530_13IWL_81J7001MHH,laptop,聯想,"LENOVO S530 13.3"" FHD i7-8565u 8G 512G WIN10 HOME (藍)",7899.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-S530-133-FHD-i78565u-8G-512G-WIN10-HOME-藍/p/H6603001_S_IdeaPad_S530_13IWL_81J7001MHH
12,12,H6603001_S_IdeaPad_S530_13IWL_81J7001THH,laptop,聯想,"LENOVO S530 13.3"" FHD i5-8265u 8G 512G WIN10 HOME (藍)",6799.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-S530-133-FHD-i58265u-8G-512G-WIN10-HOME-藍/p/H6603001_S_IdeaPad_S530_13IWL_81J7001THH
13,13,H5866001_S_MNYF2ZPAPPLECARE,laptop,APPLE,12 吋 MacBook 1.2GHz 處理器 256GB 儲存空間 玫瑰金 (選取除舊服務),11956.0,0.0,0,In-Smart-Digital,https://www.hktvmall.com/hktv/zh/main/In-Smart-Digital/s/H5866001/電子電器/電子電器/電腦及週邊設備/手提電腦/12-吋-MacBook-12GHz-處理器-256GB-儲存空間-太空灰/p/H5866001_S_MNYF2ZPAPPLECARE
14,14,H6603001_S_IdeaPad_330S_14IKB_81F40020HH,laptop,聯想,"LENOVO Ideapad 330s 14"" FHD i5-8250u 8G 128G+1TB R535-2G WIN10 Home (灰)",6499.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Ideapad-330s-14-FHD-i58250u-8G-128G1TB-R5352G-WIN10-Home-灰/p/H6603001_S_IdeaPad_330S_14IKB_81F40020HH
15,15,H6603001_S_IdeaPad_330_15IGM_81D100DWHH,laptop,聯想,"LENOVO Ideapad 330 15.6"" HD N4100 4G 500G WIN10 Home (黑)",3199.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Ideapad-330-156-HD-N4100-4G-500G-WIN10-Home-黑/p/H6603001_S_IdeaPad_330_15IGM_81D100DWHH
16,16,H6603001_S_IdeaPad_S530_13IWL_81J7001LHH,laptop,聯想,"LENOVO S530 13.3"" FHD i5-8265u 8G 512G MX150-2G WIN10 HOME (藍)",7399.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-S530-133-FHD-i58265u-8G-512G-MX1502G-WIN10-HOME-藍/p/H6603001_S_IdeaPad_S530_13IWL_81J7001LHH
17,17,H5023001_S_80Q10058HH,laptop,聯想,IdeaPad Y900-17ISK 4核心 Core i7 配GTX980M-8GB電競手提電腦(80Q10058HH) - 高質開盒產品,9999.0,0.0,0,OB-House,https://www.hktvmall.com/hktv/zh/main/OB-House/s/H5023001/電子電器/電子電器/電腦及週邊設備/電競產品/電競筆電/IdeaPad-Y90017ISK-4核心-Core-i7-配GTX980M8GB電競手提電腦80Q10058HH-高質開盒產品/p/H5023001_S_80Q10058HH
18,18,H6603001_S_IdeaPad_330_15IKB_81DE009AHH,laptop,聯想,"LENOVO Ideapad 330 15.6"" FHD i5-8250u 4G 1TB WIN10 Home (黑)",4499.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Ideapad-330-156-FHD-i58250u-4G-1TB-WIN10-Home-黑/p/H6603001_S_IdeaPad_330_15IKB_81DE009AHH
19,19,H6603001_S_IdeaPad_330_15IKB_81DE016HHH,laptop,聯想,"LENOVO Ideapad 330 15.6"" FHD i5-8250u 8G 1TB MX150-2G WIN10 Home (灰色)",5399.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Ideapad-330-156-FHD-i58250u-8G-1TB-MX1502G-WIN10-Home-灰色/p/H6603001_S_IdeaPad_330_15IKB_81DE016HHH
20,20,H5866001_S_MNYF2ZP,laptop,APPLE,12 吋 MacBook 1.2GHz 處理器 256GB 儲存空間 玫瑰金 (選取除舊服務),9988.0,0.0,0,In-Smart-Digital,https://www.hktvmall.com/hktv/zh/main/In-Smart-Digital/s/H5866001/電子電器/電子電器/電腦及週邊設備/手提電腦/12-吋-MacBook-12GHz-處理器-256GB-儲存空間-太空灰/p/H5866001_S_MNYF2ZP
21,21,H6603001_S_Yoga_S730_13IWL_81J0002THH,laptop,聯想,"LENOVO Yoga S730 13.3"" FHD i5-8265u 8G 512G WIN10 Home (灰色)",9199.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Yoga-S730-133-FHD-i58265u-8G-512G-WIN10-Home-灰色/p/H6603001_S_Yoga_S730_13IWL_81J0002THH
22,22,H6603001_S_IdeaPad_330S_14IKB_81F4001YHH,laptop,聯想,"LENOVO Ideapad 330s 14"" FHD i5-8250u 8G 128G+1TB WIN10 Home (灰)",5899.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Ideapad-330s-14-FHD-i58250u-8G-128G1TB-WIN10-Home-灰/p/H6603001_S_IdeaPad_330S_14IKB_81F4001YHH
23,23,H6603001_S_IdeaPad_330S_14IKB_81F4007BHH,laptop,聯想,"LENOVO Ideapad 330s 14"" FHD i7-8550u 8G 128G+1TB R535-2G WIN10 Home (灰)",7499.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Ideapad-330s-14-FHD-i78550u-8G-128G1TB-R5352G-WIN10-Home-灰/p/H6603001_S_IdeaPad_330S_14IKB_81F4007BHH
24,24,H6603001_S_IdeaPad_Y530_15ICH_81FV012EHH,laptop,聯想,"LENOVO Y530 15.6"" (144Hz) FHD i7-8750H 16G 256GB + 2TB GTX1050Ti-4G WIN10 Home (黑色)",11999.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Y530-156-144Hz-FHD-i78750H-16G-256GB-2TB-GTX1050Ti4G-WIN10-Home-黑色/p/H6603001_S_IdeaPad_Y530_15ICH_81FV012EHH
